Textbox2,Textbox256,Textbox3
State: Karnataka     District: All Districts     From Month: December     From Year: 2020     To Month: December     To Year: 2023,Note : All Length in Kms.,NQM* : National Quality Monitor     SQM# : State Quality Monitor

Textbox39,Textbox37,Textbox35,Textbox33,Textbox31,Textbox11,Textbox15,Textbox17,Textbox13,Textbox19,Textbox21,Textbox40,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,Textbox67,Textbox72,Textbox73,Textbox74
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2009-2010,KN2275,Kanagala Koppalu - T-13,3.640,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2009-2010,KN2277,N.Shettyhally - T-02,4.575,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2009-2010,KN2279,Alalur - T-08,3.020,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2013-2014,KN22102,MRL1-Bhuvanahalli MDR to Joganahalli via Depura,5.100,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2013-2014,KN22103,"MRL5-Sangarashettyhalli to Karadipura SH via Harinahalli, Anivalu",7.320,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2019-2020,KN22106,MRL04-Bettadakaval to Kelaganahalli via Kudkur ,9.420,2,Satisfactory,7,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2019-2020,KN22107,"MRL05-P.Basavanahalli to MB Road-Thirumalapura Road Via Thirumalapura, Chikkahonur,Gariguddakaval,Handiguddakaval",6.440,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2019-2020,KN22108,"MRL21-SH(Hunsur-Virajpet) to Habtoor kopplu  via Malangi,Mummadikaval SC Kolony",4.770,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,Periyapatna,2019-2020,KN22110,MRL02-Ayarabedu to MB Road via Koralahosahalli Naviloor Alanahalli kopplu,7.615,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,T.Narasipur,2013-2014,KN22104,MRL8-Attahalli SH to C.V. Koppalu to via Maliyur,6.000,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,T.Narasipur,2013-2014,KN22105,"MRL7 - ML Hundi to Basavanahalli SH via B Megalakoppal, B Bettahally",6.860,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,T.Narasipur,2020-2021,KN22138,"MRL14-From Sujjalur to Karohatt via Hosurhundi, Muddabeernahundi",6.820,1,Unsatisfactory,5,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,T.Narasipur,2020-2021,KN22139,MRL18-From Kuphya to Hunaganahally,5.190,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,T.Narasipur,2020-2021,KN22140,MRL17-Old Talakadu to Hosa Kukkuru Via Hale Kukkuru,5.680,1,Satisfactory,7,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Mysore,T.Narasipur,2020-2021,KN22141,T01-Neragyathanahally to Bolegowdanahundi ,4.160,0,--,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Deodurga,2013-2014,KN2388,L026 - Approach road to Gopandevarhalli,0.850,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Deodurga,2013-2014,KN2393,MRL2-mundargi to kurlerdoddi,11.090,0,--,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Deodurga,2019-2020,KN23101,"MRL06-SH link road to rekhalmardi via mallapurdoddi , kyadigera, bagerdoddi",7.600,1,Satisfactory,5,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Deodurga,2019-2020,KN23104,MRL04-MDR to taluk border G Hanumapur road via gabbur,7.410,2,Required Improvement,9,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Deodurga,2020-2021,KN23102,"MRL03-Jalhalli to devatgal via gandhal , huligudda",9.520,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Deodurga,2020-2021,KN23105,MRL07-Masarkal to MDR Link road via Guntral,6.770,1,Unsatisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2013-2014,KN2389,L059-Approach road to Dabbermadu (43),1.650,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2013-2014,KN2390,L103 - U.K.P road - Karadkal tanda A/R (137),1.520,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2013-2014,KN2391,L066 - Approach road to Mydaral tanda,3.950,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2013-2014,KN2392,L071 - Hadagali - Somapur tanda (71),0.780,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2013-2014,KN2394,MRL1-Mincheri to Honnalli SH-19,12.200,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2019-2020,KN23120,MRL13-Santekallur to Maraldinni,5.080,2,Satisfactory,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2020-2021,KN23-117,MRL04-Guragunta to Uppardoddi,5.690,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2020-2021,KN23-122,MRL22-Guntagol to Gurgunta road vis ramlooti idabhavi,6.750,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2020-2021,KN23-123,MRL23-Gonwatla Tanda to Devarbhupur via Amareshwara,5.710,1,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2020-2021,KN23-124,MRL20-Sarjapur to Gudadanal,5.950,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2020-2021,KN23-126,MRL16-Kalli lingasagur to Mudgal road,7.300,1,Unsatisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Lingasugur,2022-2023,KN23127,MRL06-Gonwatla tanda to Yeragunti,6.280,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2013-2014,KN2395,MRL2-Hokrani to Radhakrishna camp,12.610,1,Unsatisfactory,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2013-2014,KN2396,MRL3-Dinni to Kallur,6.200,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2013-2014,KN2397,MRL4-Chickanaganur to Ameengad,11.150,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2019-2020,KN23111,MRL05-Bhagwat Camp to Nico Camp via Bagalwada,9.970,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2020-2021,KN23112,MRL25-Kurdi to Bailmerched,5.620,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2020-2021,KN23113,MRL08-Advi Amareshwara to Abburao Camp via Bhogavathi,7.190,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2020-2021,KN23114,MRL17-Chickadinni cross road to Gogebal,5.350,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2020-2021,KN23115,MRL16-Heera MDR to Hussainpur SH ,6.500,0,--,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Manvi,2020-2021,KN23116,MRL09-Watgal to Gudihal via Irkal,6.600,1,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Raichur,2013-2014,KN2398,MRL4-Ganadhal to Chickamanchal,5.260,1,Unsatisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Raichur,2013-2014,KN2399,MRL3-Gunjalli to Maladoddi,9.560,2,Unsatisfactory,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Raichur,2019-2020,KN23100,MRL04-Yergera to Jalinenchi via gadhar and kamalapur,12.130,2,Unsatisfactory,7,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Raichur,2020-2021,KN23103,T02-Marchathal cross road to Eklaspur cross road via Nelhal Jagapathi rao camp and Gonal,18.110,1,Satisfactory,10,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2020-2021,KN23107,"MRL24-R,H,camp 1 to Timmapur road",5.760,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2020-2021,KN23108,"MRL22-mavinamadu  to Ambamath cross road via Roudkunda, sriramanagar camp",5.370,1,Satisfactory,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2020-2021,KN23-118,MRL09-Virupapur MDR to SH near Sindhanur,7.030,1,Satisfactory,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2022-2023,KN23110,"MRL01-Devargudi to Bommanal EJ  via Chirthana , Pagadadinni road",6.450,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2022-2023,KN23117,"MRL01-Devargudi to Bommanal EJ  via Chirthana , Pagadadinni road",0.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2022-2023,KN23118,"MRL01-Devargudi to Bommanal EJ  via Chirthana , Pagadadinni road",0.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2022-2023,KN23119,"MRL01-Devargudi to Bommanal EJ  via Chirthana , Pagadadinni road",0.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Raichur,Sindhanur,2022-2023,KN23150,MRL53-Raitanagar camp to SH,7.810,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2001-2002,KN0206,Hunasanahalli to Kondapura,1.500,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2001-2002,KN0210,C.S. Road to Hosakannidodii,1.850,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2006-2007,KN0229,C.H.Road - Doddanahally,9.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2008-2009,KN0272,Pujaridoddi - T-03,2.580,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2013-2014,KN28121,"MRL3-Marchanahalli to Mathikere via Kukkurdoddi, Kukkur, Thubinkere, Mallegowdanadoddi, Kurnagere",10.500,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2020-2021,KN28137,MRL20-Ramanathapura to Mylanayakanahallli Nagawara-Dasawara road,8.800,2,Satisfactory,6,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2020-2021,KN28138,MRL05-Narayanadoddi to Byrapatna Iggalur MDR,5.175,2,Satisfactory,3,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2022-2023,KN28153,MRL15-Bagepalli Halagur SH to NH-275 via Lalagatta,4.190,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Channapatna,2022-2023,KN28154,"T01-Kengal Bevoor MDR to M B Halli via Devarahosahalli, Mogenahalli",6.650,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2001-2002,KN0211,Hebbidara metlu to Kurubara halli,2.500,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2001-2002,KN0211,Kanaka pura Sangama Road to Koonur,2.500,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2005-2006,KN0219C,Kanakapura-Sangam  - Yadamaranahalli,2.640,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2005-2006,KN0225,(L-123)Bannahalli - Kumegowdanadoddy(Via Goolaganahalli),4.460,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2007-2008,KN0248,Kunthikaldoddi - L-230,1.970,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2007-2008,KN0249,Uyyamballidoddi - Hukunda,2.160,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2008-2009,KN0269,Harobele - Nallahalli,1.540,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2013-2014,KN28122,MRL4-Aremegaladoddi to MDR Mullahalli via Gollahalli,6.480,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2013-2014,KN28123,"MRL8-Banthamma temple to MDR Tenginaikanahalli via Rachaiahnadoddi, Gurukeredoddi,Kothidimba",5.180,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2013-2014,KN28125,"MRL5-Gonimaradadoddi to SH Uyamballi, Hulya,Hosadoddi, Shivagiriksethra,Cheelandavadi,Hyra",5.450,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2020-2021,KN28130,MRL44-Kodihalli to Mallapura via Hosadoddi,3.210,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2020-2021,KN28131,MRL45-Thokanayakanahalli to Kadledoddi via Basavalingappanadoddi,3.790,1,Required Improvement,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2020-2021,KN28132,"MRL13-Hanumanahalli to Yeduvanahalli via Kalegowdanadoddi, Madaiahnadoddi",3.570,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2020-2021,KN28133,MRL08-Hanumanahalli to Thenganaikanahalli via Gerahalli,8.245,2,Satisfactory,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2020-2021,KN28134,MRL09-Kuthidimba to Muradi hosahalli via Kurubarahalli,5.755,1,Required Improvement,4,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Kanakpur,2020-2021,KN28135,MRL06-Dalimba to Sasalapura via Sambegowdanadoddi,3.695,1,Satisfactory,2,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Magadi,2001-2002,KN0206,Magadi Kootagal Ramanagar Road  to Gerahalli,1.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Magadi,2001-2002,KN0206,Magadi Kunigal Road to Hosahalli,0.800,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Magadi,2001-2002,KN0210,B.M.Road to Ukkada,4.000,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Magadi,2007-2008,KN0252,Myanayakanahalli - T-14,4.850,0,--,1,Satisfactory,Total,"8,762.203",819,"4,707"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Ramnagar,Magadi,2013-2014,KN28126,MRL2 - BM road to veerapura via Adakamaranahalli Chickmaskal Doddmaskal,6.015,0,--,2,Satisfactory,Total,"8,762.203",819,"4,707"
