Textbox2,Textbox256,Textbox3
State: Gujarat     District: All Districts     From Month: December     From Year: 2020     To Month: December     To Year: 2023,Note : All Length in Kms.,NQM* : National Quality Monitor     SQM# : State Quality Monitor

Textbox39,Textbox37,Textbox35,Textbox33,Textbox31,Textbox11,Textbox15,Textbox17,Textbox13,Textbox19,Textbox21,Textbox40,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,Textbox67,Textbox72,Textbox73,Textbox74
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Wankaner,2013-2014,GJ-20-02,T01-MH to Matel Road (14/10),17.400,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Wankaner,2018-2019,GJ3101,T01-MH to Matel Road (14/10),0.000,0,--,2,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Wankaner,2018-2019,GJ3101,T01-MH to Matel Road (14/10),0.000,0,--,2,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Wankaner,2018-2019,GJ3101,T01-MH to Matel Road (14/10),0.000,0,--,2,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Wankaner,2018-2019,GJ3101,T01-MH to Matel Road (14/10),0.000,0,--,2,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Wankaner,2020-2021,GJ3106P3,MRL04-Sardharka Approach Road,7.670,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,21,Morbi,Wankaner,2020-2021,GJ3106P3,MRL12-Mahika-Holmata Road,6.300,0,--,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Dediapada,2013-2014,GJ1502E1,L041-T02 To Pipla Road,1.600,1,Unsatisfactory,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Dediapada,2018-2019,GJ1508,L030-T01To Patwali Road,0.000,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Dediapada,2020-2021,GJ1502P3,MRL02-kalbi to motibedvan road,8.213,1,Required Improvement,3,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Dediapada,2020-2021,GJ1502P3,T04-nighat bhutbeda road,16.560,1,Required Improvement,12,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Nandod,2020-2021,GJ1501P3,T01-ori nikoli vaghodia timbi road,9.733,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Nandod,2020-2021,GJ1504P3,MRL01-Kumasgam Navapara Nikoli Road,6.217,1,Satisfactory,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Nandod,2020-2021,GJ1504P3,MRL11-Vaghodia Nandpara Rajuwadiya Umarava Dhundha Road,8.445,1,Satisfactory,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Sagbara,2018-2019,GJ1503,T01-Selmba to Javli Road (T03),0.000,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Sagbara,2018-2019,GJ1504,T01-Selmba to Javli Road (T03),0.000,1,Satisfactory,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Sagbara,2018-2019,GJ1505,T01-Selmba to Javli Road (T03),0.000,1,Required Improvement,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Sagbara,2018-2019,GJ1506,T01-Selmba to Javli Road (T03),0.000,1,Satisfactory,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Sagbara,2018-2019,GJ1507,T01-Selmba to Javli Road (T03),0.000,1,Satisfactory,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Sagbara,2020-2021,GJ1503P3,T03-patlamahu nal padi road,10.948,0,--,2,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Sagbara,2020-2021,GJ1503P3,T02-sagbara makran movi road,12.293,1,Satisfactory,5,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,22,Narmada,Tilakwada,2020-2021,GJ1505P3,MRL14-katkoi vyadhar ferkuva to khadagda garudeshwar Road,10.988,1,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Chikhli,2020-2021,GJ1606P3,MRL27-Tejlav Vethiyawad Tejlav Gram panchayat Balwada Highschool Road,5.290,1,Satisfactory,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Chikhli,2020-2021,GJ1607P3,MRL16-Pati Toranvera Dholumber Bartad joining Road,6.990,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Gandevi,2020-2021,GJ1604P3,MRL15-Bigari Vangam Malvan Dholai Road.,6.470,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Gandevi,2020-2021,GJ1605P3,MRL16-Machhiyavasan Vadi Kankariya to Bhagad Krushnapur Road.,6.840,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Jalalpor,2013-2014,GJ1626,L027-Dabhel Kalakachha Road,2.820,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Jalalpor,2020-2021,GJ1603P3,MRL17-Bhutsad Approach Road to Mandir Dozi Falia Joining Mogar MDR Road,6.780,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Navsari,2020-2021,GJ1603P3,MRL17-Aamadpore Telada Pinsad Pera Road,7.200,1,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Vansda,2013-2014,GJ16-5-29E1,L289-Chapaldhara Juna Patel Falia Harijanvas Dungari Falia Nani Koliwad Vachala Falia Approch Road,5.400,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Vansda,2020-2021,GJ1601P3,MRL02-Motivalzar Dubal Faliya Limzar Road,7.810,0,--,7,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,23,Navsari,Vansda,2020-2021,GJ1602P3,T01-Anaval Kandolpada Limzar Road,14.210,1,Satisfactory,16,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Ghoghamba,2020-2021,GJ1708P3,T03-padardi  ambakhunt dev f to nishal f road,6.470,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Ghoghamba,2020-2021,GJ1709P3,T01-undva liladhal vankod,7.170,1,Satisfactory,4,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Godhra.,2012-2013,GJ1796B,Bakkhar - Vachalu Vanjara faliya road,2.010,1,Satisfactory,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Godhra.,2013-2014,GJ-17-02,T23 - padhiyar app road (02/1),7.300,1,Required Improvement,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Godhra.,2020-2021,GJ1701P3,MRL09-TUVA GHUSAR VALAIYA NAVI VASAHAT ROAD,6.990,0,--,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Halol,2013-2014,GJ-17-01E1,T25-Dhankuva Bhamaria Parkhanda Road (03/2),11.300,1,Required Improvement,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Halol,2020-2021,GJ1702P3,MRL05-Arad katadaiya rasolpur road,7.730,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Halol,2020-2021,GJ1702P3,MRL01-Tarkhanda zankhariya road,8.480,2,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Kalol,2020-2021,GJ1704P3,T02-Kandach Alva ziliya fatehpuri dunglipura to alva road,9.440,2,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Kalol,2020-2021,GJ1707P3,T04-Chalali jambudi kadaviya mirapuri to mangalpur baria faliya to SH road,12.520,1,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Morva (Hadaf),2020-2021,GJ1701P3,T02-Deloch viraniya chokdi to nasirpur road,9.540,1,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Morva (Hadaf),2020-2021,GJ1705P3,T01-Khodra kuvajar patiya to chadpur parabiya vandeli road,11.430,2,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Shahera.,2013-2014,GJ-17-02,T23 - DHAROLA DHAMAI CHALALI NAVAGAM ROAD (11/7),14.160,1,Required Improvement,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Shahera.,2013-2014,GJ17-115,L199-PASNAL APPROACH ROAD,2.200,1,Unsatisfactory,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Shahera.,2020-2021,GJ1703P3,MRL04-Aniyad Guneli Kothamba Road,8.230,2,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,24,Panchmahals,Shahera.,2020-2021,GJ1706P3,T01-Shahera Ankadiya Bamroli Demli Bahi Road,13.730,1,Satisfactory,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Patan,2020-2021,GJ1801P3,T01-Kharivavdi Bhemosan Bhadrada Road,10.358,2,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Patan,2020-2021,GJ1803P3,MRL08-Vagdod Morpa Nayta Road,7.800,2,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Radhanpur,2020-2021,GJ1804P3,MRL02-NH to Javantri Chalvada Road,9.350,2,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Radhanpur,2020-2021,GJ1804P3,T04-Motipimpali Kolivada Rangpura Santhali to MDR Road,14.920,2,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Sami,2020-2021,GJ1805P3,T03-Gochnad Bismillabad Babari  Godhana Dadkha Gajdinpura Road,13.550,0,--,1,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Sami,2020-2021,GJ1806P3,T04-Vagosan Orumana Kukraana  Khakhabadi Road,11.200,4,Satisfactory,11,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Santalpur,2020-2021,GJ1802P3,T01-Varahi Abiyana Road,11.000,4,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Santalpur,2020-2021,GJ1807P3,MRL01-Varahi Sadpura Kolivada  Road,7.630,2,Satisfactory,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,25,Patan,Sidhpur,2020-2021,GJ1808P3,MRL06-Pachakvada Kaleda Lakhdap Road,8.000,3,Satisfactory,3,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,26,Porbandar,Kutiyana,2020-2021,GJ1901P3,MRL05-ISHVARIYA BAVLAVADAR AMAR ROAD,6.910,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,26,Porbandar,Porbandar,2020-2021,GJ1902P3,T03-PALAKHADA KESHAV MODHVADA SHISHLI UP TO DIS LIMIT ROAD,16.240,0,--,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,26,Porbandar,Ranavav,2013-2014,GJ192502,T01-NH to Mokar Road (03/17),7.000,0,--,2,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,26,Porbandar,Ranavav,2013-2014,GJ192502,T02-Bapodar Kerala Road (ODR3/41),5.300,0,--,2,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Gondal,2013-2014,GJ-20-01,T01 - Gondal Umvada Mota Mahika Road (02/5),16.600,0,--,1,Unsatisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Gondal,2020-2021,GJ2003P3,MRL03-Motikhilori Dharana Ravana Road,5.950,1,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Gondal,2020-2021,GJ2004P3,T01-metakhambhadiya sajdiyadi mota sakhpar sultanpur road,10.970,1,Unsatisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Jasdan,2020-2021,GJ2001P3,T03-SH to Atkot Gundala garni Upto district Limit,8.460,1,Satisfactory,7,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Jasdan,2020-2021,GJ2001P3,T01- Bhadla Virpar Bogharavadar Hadmatiiya Road,12.410,1,Satisfactory,9,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Jetpur,2020-2021,GJ2002P3,T01-Jetpur Derdi Lilakha Road,16.693,0,--,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Kotda Sangani,2020-2021,GJ2005P3,MRL10-Ramod Sandhavaya Road,5.256,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Kotda Sangani,2020-2021,GJ2005P3,MRL03-Ramod Rampara Satapara,7.000,1,Required Improvement,5,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Paddhari,2020-2021,GJ2006P3,T06-Paddhari Bodighodi Sarpdad Radad Hidad Nana Itala Nanavada Road,21.049,0,--,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,27,Rajkot,Rajkot,2020-2021,GJ2007P3,T09-Lonthda Bhayasar Kathrota Lodhida Sardhar Road,15.360,0,--,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Himatnagar,2020-2021,GJ2104P3,MRL11-Agiyol Manorpur Joining to SH Road,8.153,2,Satisfactory,6,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Himatnagar,2020-2021,GJ2104P3,MRL12-SH to SUrajpura Lalpur Jambudi Road ,6.665,2,Satisfactory,5,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Idar,2018-2019,GJ2102B,T09-Kawa Gulabpura Ravol Kamalpur Road (05/40),0.000,1,Satisfactory,0,--,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Idar,2020-2021,GJ2105P3,MRL13- Davad Arsodiya Sapteshwar road,7.600,2,Satisfactory,8,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Idar,2020-2021,GJ2105P3,T01-Shantipur sherpur laloda  to SH road,11.360,2,Satisfactory,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Khedbrahma,2018-2019,GJ2106B,T08-Lambadiya Dantrol road (06/13),0.000,0,--,1,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Khedbrahma,2020-2021,GJ2101P3,T01-Khedbhrma Sitol Bhutiya Khedva Mamer  Jotasan Kotada Road ,19.300,2,Satisfactory,14,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Khedbrahma,2020-2021,GJ2106P3,T02-Hadad Poshina SH to Dantral Ganva Golwada Lambadiya to Malvash Movatpura to Rajesthan Border Road,16.000,2,Satisfactory,4,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Prantij,2020-2021,GJ2102P3,T05-Khari Amrapur Baini Muvadi Balisana Joining to Rasload Prantij Road ,9.430,3,Satisfactory,6,Required Improvement,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Prantij,2020-2021,GJ2103P3,T01-Prantij N H 8 to Ladhiyana Vad Anvarpura Oran Navapura Sitwada Indrajpur Poyada Road,13.000,2,Satisfactory,10,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Talod,2020-2021,GJ2103P3,T01-Ranasan Nava Modhuka Jasanpur Mota chekhala Road,13.130,2,Satisfactory,12,Satisfactory,Total,"3,351.312",309,"2,080"
Sr.No.,District,Block,Sanction Year,Package No.,Road Name,Road Length,NQM* Inspection Count,NQM* Grading,SQM# Inspection Count,SQM# Grading,28,Sabarkantha,Vadali,2020-2021,GJ2107P3,T01-Vadali umiyanagar kodareli BHandval Dantroli Bhavangadh road,9.880,2,Satisfactory,6,Satisfactory,Total,"3,351.312",309,"2,080"
